Year,State:,final_didnotvote_weight,final_didvote_weight,segment_size,voterturnout,standard_error
2010,West Virginia,176717.6692,176226.40920000005,352944.07840000006,0.4993040540554938,0.0008416211363093118
2010,Wisconsin,275723.4486000002,649408.4256999993,925131.8742999996,0.7019630862804006,0.0004755436030245849
2010,Wyoming,23915.336099999997,49786.558300000026,73701.89440000002,0.6755125998498082,0.0017245521047407708
2012,Alabama,225764.9805,569391.3022,795156.2827000001,0.7160747070583386,0.0005056557625359199
2012,Alaska,19947.637199999997,71262.55790000001,91210.19510000001,0.7813003559730354,0.0013687097369397753
2012,Arizona,297602.84140000003,711735.502400001,1009338.3438000011,0.7051505640025802,0.00045386082004811475
2012,Arkansas,177932.92520000009,313118.9776,491051.90280000004,0.6376494537839716,0.0006859488890105879
2012,California,1631788.7090999996,3320300.8355999994,4952089.544699999,0.6704848136588261,0.00021122141398820327
2012,Colorado,127004.53539999998,541054.3253,668058.8607,0.8098902014907443,0.00048007374893020255
2012,Connecticut,146520.50129999997,419012.65239999996,565533.1536999999,0.7409161596603315,0.000582606950485896
2012,Delaware,39604.2381,119725.8985999997,159330.13669999968,0.751432849301007,0.001082724566795058
2012,District of Columbia,21083.237699999998,60156.411400000055,81239.64910000005,0.7404809359276272,0.0015380043175577706
2012,Florida,848252.0666999999,2433903.5162999993,3282155.582999999,0.7415564115566181,0.00024164365518225731
2012,Georgia,367968.64050000004,779973.0511000002,1147941.6916000003,0.679453544380703,0.00043557752136531066
2012,Hawaii,100697.50939999995,139661.75089999993,240359.26029999988,0.5810541716831868,0.0010063679969062264
2012,Idaho,57089.35430000001,182363.7012999999,239453.0555999999,0.7615843566625172,0.000870795527094271
2012,Illinois,529340.0317,1343025.9195999987,1872365.951299999,0.7172881554845221,0.0003290966521405392
2012,Indiana,328334.0112999999,701894.6220000004,1030228.6333000003,0.6812998584127008,0.0004590853874127812
2012,Iowa,95283.45469999999,471546.5072999997,566829.9619999997,0.8319011677438461,0.0004966973191488399
2012,Kansas,114328.44330000003,356521.7081000003,470850.1514000003,0.7571872007260441,0.0006248791913229361
2012,Kentucky,245873.50309999989,514211.20670000045,760084.7098000003,0.6765182881198911,0.0005365789594241029
2012,Louisiana,202362.3686,520052.8813000002,722415.2499000002,0.7198808183686435,0.000528333650682314
2012,Maine,55041.242399999996,220523.3344,275564.5768,0.8002600949687813,0.0007616164321717231
2012,Maryland,285549.2769000002,669564.1944999995,955113.4713999997,0.7010310445297733,0.0004684402317021519
2012,Massachusetts,313618.9623000003,878761.4567000002,1192380.4190000005,0.7369807845695593,0.0004031943182738132
2012,Michigan,436980.7107,1378555.6311000013,1815536.3418000012,0.7593104028604801,0.0003172750064720069
2012,Minnesota,136306.5888,795798.6326999994,932105.2214999994,0.8537648050285059,0.00036598442834792925
2012,Mississippi,159800.2319,354527.20290000015,514327.43480000016,0.6893025316408807,0.0006452885346098253
2012,Missouri,232476.00660000008,724060.6444000007,956536.6510000008,0.7569606910964043,0.00043855505045439693
2012,Montana,45619.58010000001,175922.74129999997,221542.32139999996,0.7940818719795179,0.0008591155513300586
2012,Nebraska,78611.75379999999,229780.66940000007,308392.4232000001,0.7450918119703014,0.0007847746007121463
2012,Nevada,137851.78049999996,257193.0228000001,395044.8033,0.651047730919487,0.0007583439940378018
2012,New Hampshire,43412.79990000001,186588.24269999977,230001.04259999978,0.8112495517009449,0.0008159364384149227
2012,New Jersey,421859.1176000002,1013784.9633999988,1435644.080999999,0.7061534100386818,0.0003801775481996816
2012,New Mexico,93812.46059999998,197733.55320000005,291546.0138,0.678224169909745,0.0008651866052170012
